date,open,high,low,close,volume,amount
2024-03-26,47.8582,48.3465,47.3698,47.7605,16199735.0,791661414.0
2024-03-27,46.8815,47.907,46.149,46.8326,24876133.0,1197854245.0
2024-03-28,46.8326,49.3721,46.735,47.907,38069019.0,1878261000.0
2024-04-02,49.1767,50.2511,48.493,48.8837,20628102.0,1039150447.0
2024-04-03,49.0791,49.3232,47.8093,48.0535,16926032.0,840013462.0
2024-04-05,48.3465,48.786,47.7605,48.493,9204689.0,455495852.0
2024-04-08,48.3954,49.7139,47.7117,48.493,18749443.0,936037156.0
2024-04-09,48.8349,49.2744,47.9558,48.4442,11213042.0,557621800.0
2024-04-10,49.1279,50.2511,48.5907,48.9325,26114252.0,1312525391.0
2024-04-11,48.0535,48.8837,47.3698,48.493,17052763.0,839882115.0
2024-04-12,48.2,48.786,47.4187,48.0047,18664500.0,918186524.0
2024-04-15,46.9792,47.8582,45.9536,47.614,18631306.0,895145173.0
2024-04-16,46.442,46.9792,45.0746,46.0025,24771572.0,1166021999.0
2024-04-17,45.5629,46.2955,43.9514,44.5862,21892386.0,1004284736.0
2024-04-18,44.2932,45.5629,43.8049,44.7816,14541685.0,667314655.0
2024-04-19,44.0979,44.3421,42.9747,43.3165,19851514.0,883159660.0
2024-04-22,44.5862,45.3188,43.463,44.1467,21640157.0,985053769.0
2024-04-23,44.1956,48.3465,44.1956,47.9558,38580989.0,1860481563.0
2024-04-24,48.8349,52.644,48.6884,51.8626,64907580.0,3376224641.0
2024-04-25,51.9603,53.0835,50.7883,51.5696,27777890.0,1475947483.0
2024-04-26,51.5696,55.4764,51.179,55.1834,46622637.0,2591354838.0
2024-04-29,55.2811,56.6485,54.1579,55.3787,44739430.0,2535823151.0
2024-04-30,55.4764,55.9159,54.3532,54.6462,22173016.0,1247943446.0
2024-05-02,54.6462,58.0158,54.2555,57.8205,23509072.0,1378894623.0
2024-05-03,61.5319,61.5319,59.1879,60.7506,39382322.0,2423903732.0
2024-05-06,61.5319,61.8738,59.0902,60.5064,33921419.0,2094733461.0
2024-05-07,61.1413,61.1413,57.1368,57.6252,39816554.0,2370184522.0
2024-05-08,57.7717,58.1623,55.2811,55.6718,47410517.0,2730014155.0
2024-05-09,55.7694,57.381,55.6718,56.502,26033300.0,1505374914.0
2024-05-10,57.7228,58.6995,54.2067,55.4276,45696496.0,2599732193.0
2024-05-13,54.7927,56.3554,54.109,55.7694,36750214.0,2076550127.0
2024-05-14,57.4298,58.9925,55.9159,56.1601,47104109.0,2768155550.0
2024-05-16,56.6485,57.1368,54.7927,56.795,42329615.0,2439529125.0
2024-05-17,58.1135,59.3832,55.9648,56.8438,38540387.0,2263343144.0
2024-05-20,56.3554,58.7972,56.2578,57.7717,36180902.0,2141883780.0
2024-05-21,57.7228,58.0158,55.1834,55.5741,34704808.0,1996957605.0
2024-05-22,55.6718,58.6019,55.2322,56.795,33872479.0,1977038601.0
2024-05-23,59.1879,59.3832,55.6229,57.7717,80918297.0,4799164208.0
2024-05-24,57.8205,58.3577,54.6951,55.3299,48437166.0,2784952554.0
2024-05-27,55.5741,56.1601,53.6207,55.5253,23415916.0,1319993988.0
2024-05-28,55.6718,55.9648,54.3044,55.2322,14542566.0,822947601.0
2024-05-29,55.1346,55.1346,53.4742,53.8649,30062795.0,1664091675.0
2024-05-30,53.3277,54.5486,53.0835,54.3044,28573447.0,1575900924.0
2024-05-31,55.1834,57.2345,53.816,54.1579,56421330.0,3216921470.0
2024-06-03,54.7439,55.3299,53.1812,54.7927,25152718.0,1405268509.0
2024-06-04,54.3044,54.7927,53.9137,54.4509,19218702.0,1070410173.0
2024-06-05,54.6462,55.5253,53.4254,53.6207,20967907.0,1163715930.0
2024-06-06,54.1579,54.5486,51.9603,52.7905,37457011.0,2020025259.0
2024-06-07,52.937,52.9858,50.4953,51.0813,44708228.0,2341978726.0
2024-06-11,50.7394,50.7883,49.6651,50.4464,37955673.0,1954331428.0
2024-06-12,50.4464,51.6185,50.1046,50.7883,27413330.0,1429273895.0
2024-06-13,51.2766,51.4231,49.1767,50.0557,28019814.0,1433204123.0
2024-06-14,49.9581,49.9581,49.0302,49.7627,31572605.0,1601627169.0
2024-06-17,49.1279,50.9836,48.9325,50.3488,26079744.0,1342751219.0
2024-06-18,51.0324,51.5696,49.7627,50.2511,17976140.0,930677077.0
2024-06-19,50.5441,51.0324,49.6162,50.9836,25837419.0,1335594733.0
2024-06-20,51.0813,51.3743,47.6628,48.3465,47003673.0,2339542124.0
2024-06-21,47.907,48.2977,47.321,48.2,35231528.0,1730022981.0
2024-06-24,47.5652,47.5652,45.2699,46.2466,37792030.0,1783490735.0
2024-06-25,45.8071,46.735,45.1234,45.8071,26147555.0,1226581807.0
2024-06-26,44.9769,46.6373,44.9769,46.3931,19420435.0,916179913.0
2024-06-27,46.2955,46.5396,45.2211,45.3188,20532195.0,959573749.0
2024-06-28,44.9281,45.6118,44.7327,45.0746,22150551.0,1024721442.0
2024-07-02,45.0746,45.8559,44.1956,44.5862,19612851.0,900079086.0
2024-07-03,45.0746,46.1001,44.6839,45.8559,18904541.0,881395534.0
2024-07-04,46.442,46.735,43.5119,43.756,34776363.0,1581386768.0
2024-07-05,43.756,44.0002,42.4863,43.7072,29333858.0,1297407504.0
2024-07-08,43.6095,45.1234,43.6095,44.6839,23714329.0,1080801831.0
2024-07-09,44.8793,46.8326,44.5862,46.4908,32000254.0,1512048666.0
2024-07-10,46.9792,47.3698,45.8559,46.0025,21260866.0,1010865077.0
2024-07-11,46.1001,46.8326,45.5141,46.5885,18375792.0,870888152.0
2024-07-12,47.2722,48.1512,47.1745,48.0047,21828226.0,1068313887.0
2024-07-15,47.1745,47.5163,46.5396,46.735,16342515.0,783236903.0
2024-07-16,45.7094,46.3443,44.8304,45.2211,23058783.0,1068491224.0
2024-07-17,44.9281,46.1978,44.4397,45.6606,15652993.0,728487505.0
2024-07-18,45.4164,45.8071,44.6839,45.3188,11687357.0,542843873.0
2024-07-19,44.6839,44.9769,43.8537,44.1467,19574307.0,886827068.0
2024-07-22,43.5119,44.7327,43.5119,44.3909,13023666.0,590048293.0
2024-07-23,44.7327,45.1234,43.3654,43.5119,20260828.0,909400443.0
2024-07-24,43.5119,43.8537,42.2422,42.6817,19493208.0,855643991.0
2024-07-25,42.3398,42.6817,41.8027,42.1445,16958470.0,731373952.0
2024-07-26,42.0957,42.4375,41.2655,41.8027,17238218.0,738510587.0
2024-07-29,42.7794,42.9747,41.705,42.3887,13781534.0,598535692.0
2024-07-30,42.584,42.584,40.9236,41.119,13002335.0,549252221.0
2024-07-31,41.2166,43.17,41.0213,42.7794,16683526.0,728179031.0
2024-08-01,42.6817,43.0724,42.0957,42.4375,11218307.0,488643004.0
2024-08-02,41.8027,42.291,41.3631,41.998,14319064.0,612703377.0
2024-08-05,41.5585,43.756,40.6306,41.8027,23370239.0,1002976858.0
2024-08-06,42.584,42.9259,41.2166,41.8515,15931457.0,683945203.0
2024-08-07,41.8515,42.7794,41.2166,42.1933,12732167.0,549981633.0
2024-08-08,41.705,43.756,41.2655,42.8282,23224992.0,1022544986.0
2024-08-09,43.6584,45.3188,43.6584,44.1467,26885988.0,1222523490.0
2024-08-12,44.1467,44.3909,43.4142,44.0491,11886019.0,535416027.0
2024-08-13,43.756,44.3909,43.7072,44.0002,7669952.0,345282107.0
2024-08-14,44.1467,44.3421,43.2677,43.4142,9298581.0,415634136.0
2024-08-15,42.9747,43.3165,41.8027,42.9747,21381683.0,935611914.0
2024-08-16,43.463,43.9026,42.6817,42.8282,15677024.0,690498608.0
2024-08-19,43.1212,44.1467,42.9259,43.17,33267533.0,1477627738.0
2024-08-20,43.5607,44.0491,42.877,43.3654,25414936.0,1126350903.0
2024-08-21,41.2166,41.6073,38.0912,39.0679,95091142.0,3779823800.0
2024-08-22,39.1656,39.5562,38.1889,38.9214,39480789.0,1572094500.0
2024-08-23,38.5796,39.9958,38.1889,39.8493,26304902.0,1058793416.0
2024-08-26,40.2399,40.8748,39.3609,39.5074,17813986.0,729729959.0
2024-08-27,38.9702,39.2144,38.5307,39.0679,20821869.0,828151469.0
2024-08-28,39.0679,39.2632,38.0912,38.1889,23296534.0,916676847.0
2024-08-29,37.7982,38.6772,36.675,38.4819,23940106.0,928734026.0
2024-08-30,38.6284,40.3376,38.3842,39.3609,52118817.0,2101103443.0
2024-09-02,38.9702,39.2144,38.4819,38.5796,17416760.0,691215865.0
2024-09-03,38.5796,39.0679,37.5052,37.9935,34364594.0,1338903486.0
2024-09-04,37.6029,38.7261,37.261,38.6284,26807990.0,1048331761.0
2024-09-05,38.6284,39.3121,38.433,39.1656,25914192.0,1035251760.0
2024-09-09,38.4819,39.7028,38.1889,38.433,62909398.0,2494221529.0
2024-09-10,38.5796,38.9702,37.4075,38.14,32715270.0,1273134168.0
2024-09-11,37.6517,37.9935,37.4564,37.847,15534909.0,599391556.0
2024-09-12,37.8959,38.7749,37.8959,37.9447,14525918.0,569852354.0
2024-09-13,38.0424,38.3842,37.2122,37.261,20358713.0,783575673.0
2024-09-16,37.2122,38.9702,36.8703,38.9702,15703976.0,617027451.0
2024-09-17,38.6284,39.5562,38.433,39.2144,8603304.0,344581998.0
2024-09-19,39.4586,41.9003,38.8726,41.119,46052005.0,1931112631.0
2024-09-20,39.8981,40.7771,39.4586,40.4841,159475242.0,6517538126.0
2024-09-23,40.5818,40.9236,39.6539,40.0446,34520760.0,1420943102.0
2024-09-24,40.9236,42.7305,40.0446,42.4863,67140754.0,2854470532.0
2024-09-25,44.1467,46.0513,43.1212,43.3654,85900583.0,3909640905.0
2024-09-26,43.9514,46.8815,43.2189,46.8326,93590817.0,4370077182.0
2024-09-27,47.907,51.0324,47.7117,49.6162,121672889.0,6119246557.0
2024-09-30,52.058,55.2811,51.2278,53.5719,131388932.0,7182461663.0
2024-10-02,54.6951,59.5297,54.4509,58.553,94552905.0,5572162114.0
2024-10-03,58.6019,59.0414,53.23,55.8671,59560381.0,3387143319.0
2024-10-04,55.4276,57.674,54.4997,57.4298,38162645.0,2217175069.0
2024-10-07,58.6019,60.3111,57.8205,59.8227,53547166.0,3243802496.0
2024-10-08,60.0669,60.0669,49.8116,51.472,132750858.0,7322741137.0
2024-10-09,52.3022,53.4742,48.2489,49.7139,99573337.0,5143051151.0
2024-10-10,51.0324,51.5696,48.7372,49.6651,64128149.0,3286175478.0
2024-10-14,49.6651,49.7627,46.4908,48.4442,66541781.0,3256356086.0
2024-10-15,48.1512,49.0302,45.6118,46.3443,51827431.0,2500997673.0
2024-10-16,45.4164,46.7838,44.9281,45.2699,36193806.0,1693054190.0
2024-10-17,45.4164,46.735,43.7072,44.2444,36487412.0,1678229638.0
2024-10-18,44.0491,47.2233,43.8537,46.6861,52047943.0,2437289210.0
2024-10-21,46.8815,47.1257,44.9281,45.1723,38118998.0,1787094713.0
2024-10-22,45.4164,46.1001,45.1723,45.5629,28854806.0,1346405090.0
2024-10-23,45.9048,46.5885,45.2211,46.0025,24683796.0,1164162154.0
2024-10-24,45.1234,45.3676,44.0002,44.1956,37303056.0,1699290204.0
2024-10-25,44.1956,45.2211,44.0979,44.8304,22201918.0,1015605600.0
2024-10-28,45.1234,46.6861,44.7327,46.1978,32640724.0,1539196738.0
2024-10-29,47.0768,47.6628,45.8559,46.1978,32594539.0,1556087326.0
2024-10-30,45.8071,46.2466,44.9281,45.1234,34075580.0,1581328279.0
2024-10-31,45.4164,45.5141,44.6839,44.8304,24940027.0,1149841499.0
2024-11-01,45.0258,45.8071,44.9281,45.3188,19079425.0,885430242.0
2024-11-04,45.6118,47.321,45.6118,47.0768,30053492.0,1438789980.0
2024-11-05,47.0768,52.2533,46.9303,52.1068,70035031.0,3607534066.0
2024-11-06,51.5696,52.0091,49.6651,50.1046,52844483.0,2734345668.0
2024-11-07,49.5186,52.3022,49.0791,51.9115,37104763.0,1938803426.0
2024-11-08,53.5719,54.7439,51.2766,52.4487,59742390.0,3226644614.0
2024-11-11,49.3232,51.472,49.3232,50.3488,37710046.0,1946066590.0
2024-11-12,50.1534,51.6673,48.6395,48.8837,45635240.0,2326897884.0
2024-11-13,48.5907,51.0324,48.3465,50.7883,44149382.0,2238443129.0
2024-11-14,50.0069,51.8626,48.5419,48.8349,44786701.0,2283632272.0
2024-11-15,48.8349,50.6906,48.8349,50.2023,37701009.0,1933514398.0
2024-11-18,50.4953,50.7394,48.3465,48.8837,33588942.0,1692785863.0
2024-11-19,49.8116,50.5929,49.4697,50.3976,30170082.0,1549671864.0
2024-11-20,50.3976,51.8626,49.9581,51.3255,37957443.0,1985163240.0
2024-11-21,48.5907,48.5907,44.7327,45.3188,118758750.0,5565030938.0
